loss accuracy
0.39789632516210766 1.0
0.39782448779424584 1.0
0.39793080709868134 1.0
0.3978630671214309 1.0
0.39802366354825086 1.0
0.39766149678849716 1.0
0.3976755981977441 1.0
0.3977392939972483 1.0
0.3975438165373665 1.0
0.3976658868498665 1.0
0.39757981504059503 1.0
0.3975272407298932 1.0
0.3976471293149248 1.0
0.39756645861145923 1.0
0.3974007803560239 1.0
0.3975648090126417 1.0
0.3974439093831735 1.0
0.39749906451783185 1.0
0.3973008732018309 1.0
0.3974572392058767 1.0
0.3973313109606582 1.0
0.39737691438603423 1.0
0.3973297943940034 1.0
0.397386732159642 1.0
0.39736573968436684 1.0
0.39721051775692023 1.0
0.3972048239803564 1.0
0.3973093872602441 1.0
0.39726782801261445 1.0
0.3972436161590017 1.0
0.39721903181533347 1.0
0.3971232486581844 1.0
0.3972153069147777 1.0
0.39733652582143636 1.0
0.39720681946279696 1.0
0.3972855745031196 1.0
0.3973198701946654 1.0
0.39709352927303565 1.0
0.3972669766067731 1.0
0.3970812903140666 1.0
0.39696100263254686 1.0
0.39708097103687606 1.0
0.39704361560558793 1.0
0.39707929483162596 1.0
0.39715395248133717 1.0
0.39707796450999894 1.0
0.39707368087435974 1.0
0.3971560809959405 1.0
0.3970879685286345 1.0
0.3971192576933032 1.0
0.3971449595071382 1.0
0.3970318289559721 1.0
0.39699660203928727 1.0
0.3971341040826613 1.0
0.39709219895140857 1.0
0.3968733344373229 1.0
0.39692205081530624 1.0
0.39693971748651374 1.0
0.3970328932132738 1.0
0.3970154926063917 1.0
0.39691162109375 1.0
0.39701977624203083 1.0
0.39692654730240573 1.0
0.39700048657843834 1.0
0.3969047566341543 1.0
0.3970588344850016 1.0
0.39689573705352277 1.0
0.39689507189270923 1.0
0.39688352470098626 1.0
0.3968513575240437 1.0
0.3967678399322962 1.0
0.396908082438222 1.0
0.396859286240941 1.0
0.39702390023907475 1.0
0.3968571843327703 1.0
0.39697095343831734 1.0
0.39695477672733215 1.0
0.3968762611449025 1.0
0.39689938213478093 1.0
0.39693671095963656 1.0
0.3968092129348981 1.0
0.39673128269398433 1.0
0.3968505061182024 1.0
0.3968279172569747 1.0
0.39694562411453793 1.0
0.39692809047549316 1.0
0.3969855071569175 1.0
0.39693194840821167 1.0
0.3969462626689189 1.0
0.39681924355996623 1.0
0.39686803975724716 1.0
0.39690874759903555 1.0
0.396851224491881 1.0
0.3968360854317649 1.0
0.3969928239258664 1.0
0.3968352340259236 1.0
0.3968664433712947 1.0
0.3968669754999455 1.0
0.396852501600643 1.0
0.3970061803550022 1.0
0.39697223054707936 1.0
0.3969663505254877 1.0
0.39681642327811684 1.0
0.3967807440520788 1.0
0.396781542245055 1.0
0.39699319641592196 1.0
0.39689102771496293 1.0
0.39688975060620096 1.0
0.3969694900845276 1.0
0.3967817018836503 1.0
0.39685872750585766 1.0
0.39702086710576506 1.0
0.39679274355315497 1.0
0.39695669239047515 1.0
0.39679902267123474 1.0
0.3967904287935239 1.0
0.39693189519534655 1.0
0.39677736503514605 1.0
0.3969326401754577 1.0
0.39675083842190223 1.0
0.39676555177909767 1.0
0.3967333579957225 1.0
0.3967672013779152 1.0
0.3967874222666467 1.0
0.3967624654329228 1.0
0.3967837239725234 1.0
0.3967969473694965 1.0
0.3968149333178945 1.0
